altura,altura_predita
114.9,113.04683685302734
115.4,119.66109466552734
113.9,116.47441101074219
109.5,110.7629623413086
128.05,121.62824249267578
119.8,118.01351928710938
117.3,110.31884002685547
109.4,107.75831604003906
118.9,116.6331787109375
113.65,113.77808380126953
112.9,111.15751647949219
116.0,114.42066955566406
102.7,106.87284088134766
103.75,107.0933837890625
117.25,112.30636596679688
117.4,121.00019836425781
102.6,106.70647430419922
117.05,113.50944519042969
103.45,106.77867889404297
104.35,102.55873107910156
99.8,102.96595764160156
101.15,104.847412109375
102.75,98.34625244140625
102.8,100.12794494628906
107.65,104.41233825683594
115.3,120.3664779663086
114.35,112.91807556152344
111.15,109.92829132080078
106.05,109.25006103515625
100.95,100.32842254638672
100.69,101.1125717163086
100.1,97.62702941894531
109.95,111.47388458251953
109.11,107.128662109375
109.4,111.06217193603516
115.9,112.16014099121094
105.8,102.48875427246094
104.9,103.36754608154297
114.7,116.1665267944336
102.85,105.24717712402344
119.9,117.04667663574219
112.9,112.20978546142578
113.35,110.2071304321289
98.32,103.23124694824219
110.85,110.06631469726562
114.1,112.35315704345703
115.1,114.43785858154297
101.4,102.39610290527344
114.45,116.18314361572266
121.65,120.47462463378906
109.6,103.72567749023438
101.2,99.89765167236328
108.1,111.5129165649414
114.0,110.85440063476562
109.8,112.73636627197266
101.0,104.11336517333984
113.15,116.22088623046875
94.85,98.54927825927734
119.55,115.72784423828125
117.5,121.56112670898438
110.7,111.9481201171875
114.3,114.88180541992188
111.55,112.02105712890625
102.5,104.77954864501953
113.72,116.81499481201172
116.75,110.87056732177734
115.4,113.37958526611328
117.8,114.68095397949219
109.05,109.70501708984375
109.5,103.57174682617188
103.76,107.81947326660156
108.25,108.79546356201172
119.45,119.98907470703125
108.25,104.37389373779297
113.37,116.37882995605469
128.35,122.80006408691406
126.05,128.14535522460938
108.1,113.62220001220703
120.5,116.80579376220703
116.75,118.14431762695312
109.5,112.0604476928711
120.0,116.3019790649414
121.1,118.43653106689453
117.8,114.84821319580078
114.9,115.17658996582031
116.8,118.00386810302734
121.35,115.39179229736328
113.66,112.5729751586914
110.95,111.03048706054688
104.0,105.42085266113281
105.05,100.60070037841797
111.45,108.72456359863281
108.25,105.96027374267578
110.7,112.18619537353516
108.35,116.75342559814453
108.25,110.38714599609375
119.2,116.91287994384766
114.25,112.9884262084961
118.1,123.7144775390625
106.25,103.47298431396484
115.8,110.81107330322266
115.9,119.40435791015625
115.7,119.01986694335938
101.6,101.29163360595703
119.5,116.66915893554688
114.5,114.21214294433594
115.5,115.10753631591797
113.3,111.24952697753906
106.5,104.5135269165039
107.2,114.23866271972656
115.25,117.57080078125
114.6,116.92091369628906
104.0,116.875732421875
118.65,120.78353881835938
114.1,115.0975112915039
119.9,118.8619155883789
112.2,111.46175384521484
114.4,122.3431396484375
114.3,109.22119903564453
110.0,108.91039276123047
113.85,118.52023315429688
115.15,112.00054931640625
108.55,110.77680969238281
110.1,113.46177673339844
127.0,124.31492614746094
121.8,125.29293823242188
110.35,110.20521545410156
105.7,106.62896728515625
119.75,116.61528778076172
102.4,102.42826843261719
105.5,106.12757110595703
112.55,114.3838119506836
108.0,108.96704864501953
112.5,110.13224792480469
117.05,115.5645751953125
109.3,114.85948944091797
110.55,112.46916961669922
107.9,106.95329284667969
106.65,110.58386993408203
111.6375,117.64312744140625
121.5,118.48796844482422
115.55,116.56341552734375
103.25,105.5505599975586
113.1,111.1830825805664
110.9,114.3855972290039
105.05,107.47499084472656
112.0,105.0478286743164
109.5,113.73912811279297
107.5,108.07422637939453
104.35,102.89520263671875
115.55,114.05365753173828
114.9,116.05207824707031
110.4,105.21076202392578
116.35,116.32618713378906
115.6,116.1233139038086
101.25,102.94173431396484
99.75,102.12598419189453
119.2,121.08485412597656
110.15,110.38761901855469
113.35,110.60647583007812
118.3,120.38323211669922
102.1,106.3160400390625
124.3,116.97227478027344
102.65,102.4583511352539
115.4,111.90299987792969
109.8,109.04669952392578
121.2,117.74984741210938
111.95,115.0392074584961
98.995,101.91087341308594
102.05,98.5834732055664
96.6,100.11943817138672
120.0,116.35518646240234
103.15,106.29204559326172
115.15,111.19737243652344
105.8,107.91357421875
123.0,122.94409942626953
112.2,110.73992919921875
109.8,107.03474426269531
104.9,107.54228210449219
121.4625,116.23818969726562
105.45,110.00110626220703
109.45,110.33187866210938
112.05,113.16873931884766
106.65,101.45646667480469
116.85,115.12451934814453
115.2,108.44100952148438
121.4,117.54413604736328
118.5,114.37989044189453
110.35,109.616455078125
109.75,111.83064270019531
117.65,114.09375762939453
121.0,124.96260070800781
104.5,104.01518249511719
110.65,111.68846893310547
128.7,126.52308654785156
114.0,111.49820709228516
108.85,107.07463073730469
111.05,109.53538513183594
105.9,103.3670425415039
