altura,altura_predita
108.3,108.70580000000004
114.9,115.03300000000002
115.4,114.98999999999998
113.9,113.16000000000004
109.5,110.17940000000004
128.05,127.22100000000005
119.8,119.06499999999997
117.3,117.54500000000002
109.4,109.49359999999999
118.9,119.55500000000008
113.65,114.70099999999996
112.9,112.36919999999998
116.0,116.27500000000003
102.7,103.57320000000001
103.75,103.616
117.25,117.21800000000002
117.4,118.15599999999999
102.6,102.293
117.05,116.309
103.45,104.25700000000005
104.35,103.48000000000006
99.8,100.63919999999999
101.15,102.09990000000003
102.75,104.17420000000004
102.8,102.24299999999995
107.65,106.19999999999996
115.3,115.79900000000002
114.35,114.66120000000002
111.15,111.64650000000002
106.05,106.38399999999996
100.95,101.48899999999998
100.69,100.03610000000005
100.1,99.6674
109.95,109.49100000000004
109.11,109.29500000000003
109.4,109.2108
115.9,116.27499999999998
105.8,104.3512
104.9,104.48320000000004
114.7,114.61880000000001
102.85,102.76099999999998
119.9,119.97225000000005
112.9,112.1568
113.35,112.81575000000002
98.32,97.27679999999997
110.85,111.72174999999994
114.1,113.838
115.1,115.44999999999999
111.6,112.99575000000003
105.05,106.30499999999992
101.4,100.26699999999997
114.45,114.9368
121.65,121.8325
109.6,108.13600000000002
101.2,102.4458
108.1,108.48360000000001
110.15,110.12
114.0,111.01099999999998
109.8,110.463
101.0,101.20779999999996
113.15,112.27875000000002
94.85,98.44059999999998
111.1,111.70074999999997
105.4,106.01199999999999
106.2,106.655
119.55,119.40099999999997
117.5,117.71900000000007
110.7,112.05999999999999
107.9,108.92680000000001
116.35,117.19700000000007
108.32,108.36700000000005
114.3,115.32099999999997
111.55,109.93999999999997
102.5,103.68360000000003
113.72,114.00040000000001
116.75,115.91600000000003
111.95,111.48199999999993
115.4,115.91799999999998
110.1,111.00900000000007
117.8,119.02599999999997
109.05,109.33919999999995
109.5,109.5042
103.76,104.26900000000003
108.1,108.15979999999999
108.25,108.31
119.45,118.80099999999997
109.9,110.26700000000001
108.25,109.2762
113.37,114.2884
128.35,127.20500000000006
126.05,126.92900000000007
108.1,108.34300000000003
120.5,121.08699999999997
116.75,117.77000000000005
109.5,110.24600000000001
116.1,115.41300000000001
120.0,119.77400000000002
121.1,121.46699999999998
117.8,116.80000000000007
114.9,115.56500000000007
116.8,116.73200000000006
121.35,119.52799999999998
113.66,113.8536
110.95,111.817
104.0,104.64120000000003
105.05,102.84
111.45,111.85774999999992
108.25,108.36079999999998
110.7,111.64349999999996
108.35,109.1454
108.25,106.84599999999996
119.2,119.34699999999997
107.8,108.15900000000002
114.25,114.97659999999998
100.2,100.8663
118.1,117.94600000000003
106.2,105.66400000000002
106.25,106.43099999999997
109.15,109.21340000000005
115.8,114.42359999999996
97.2,97.76610000000001
115.9,115.31099999999996
115.7,115.98700000000001
101.6,101.27599999999995
106.0,105.925
119.5,119.52499999999998
114.5,115.142
115.5,115.14400000000002
113.3,113.30900000000001
106.5,106.55299999999994
107.2,106.23199999999997
115.25,114.71359999999996
114.6,114.69299999999997
119.3,119.81499999999993
104.0,104.88720000000004
120.3,120.17700000000002
118.65,119.84300000000002
114.1,114.34520000000002
119.9,119.68799999999997
102.5,101.73300000000003
112.2,112.31600000000002
114.4,115.20700000000002
114.3,114.14460000000004
110.0,109.40300000000003
113.85,113.94379999999997
115.15,114.50420000000005
108.55,107.88820000000001
110.1,109.2692
117.75,117.83800000000005
127.0,127.11200000000008
121.8,121.51299999999996
110.35,110.35199999999999
105.7,107.85499999999998
117.05,117.01200000000004
119.75,119.73800000000001
102.4,102.39400000000002
105.5,106.47499999999997
112.55,113.00700000000002
108.0,108.47000000000001
112.5,113.63700000000006
117.05,116.01699999999995
109.3,109.46699999999998
110.55,111.45299999999999
107.9,108.06240000000004
106.65,105.88600000000001
112.75,111.35599999999998
111.6375,112.55000000000001
121.5,120.59225
113.85,112.91200000000005
114.05,113.41560000000003
115.55,115.45599999999999
103.25,103.50100000000002
113.1,112.67689999999995
110.9,111.76174999999999
105.05,104.07240000000002
112.0,112.33674999999998
109.5,109.696
107.5,104.903
104.35,106.20599999999999
115.55,115.02699999999999
114.9,114.66600000000003
110.4,110.47200000000001
116.35,115.55099999999999
115.6,115.42900000000003
101.25,100.95359999999997
99.75,100.60649999999995
119.2,119.70199999999998
110.15,110.14800000000002
113.35,113.21220000000001
118.3,117.76100000000002
102.1,102.39899999999997
124.3,124.045
110.75,110.00500000000004
102.65,100.6437
115.4,115.779
109.8,110.35799999999999
121.2,121.24374999999996
111.95,111.54675000000002
98.995,99.3062
102.05,102.68900000000002
96.6,97.14129999999996
120.0,119.55424999999997
103.15,104.49800000000005
115.15,115.52099999999997
105.8,104.44320000000002
123.0,122.5392500000001
112.2,111.25850000000003
109.8,108.62999999999994
104.9,105.137
121.4625,121.42399999999998
105.45,105.47819999999997
109.45,109.05299999999997
112.05,111.36474999999997
106.65,106.60199999999995
116.85,117.60000000000005
115.2,113.99960000000003
121.4,121.37574999999998
118.5,117.02600000000004
110.35,110.21000000000002
109.75,110.116
117.65,116.82000000000008
121.0,121.62200000000003
104.5,102.98100000000002
110.65,110.38300000000002
128.7,126.48300000000009
114.0,113.98935
108.85,109.49199999999999
111.05,111.66549999999998
105.9,106.23399999999997
