altura,altura_predita
114.9,120.75474291259513
115.4,120.65927790388581
113.9,116.21183102140498
109.5,110.5584827398496
128.05,121.40376604645785
119.8,113.6258450342412
117.3,110.41954662556464
109.4,108.18480807349448
118.9,111.30915753326423
113.65,103.61939039255455
112.9,109.5091871453855
116.0,113.93718262083078
102.7,98.68759674985945
103.75,104.65534245004731
117.25,111.85921207409976
117.4,123.16094896731491
102.6,104.22108717525556
117.05,114.23693995677893
103.45,104.45943589945296
104.35,104.3044239673589
99.8,103.68070454361957
101.15,105.57889380581607
102.75,100.55224251512507
102.8,102.73892298075076
107.65,104.74394727825327
115.3,119.96780628896525
114.35,115.08449622775153
111.15,111.19070887973656
106.05,113.62759311434968
100.95,100.895550291806
100.69,107.52825136629593
100.1,96.36555516632359
109.95,111.39580615665702
109.11,109.65333217869521
109.4,110.74102617371221
115.9,110.18645967380972
105.8,103.65487014749087
104.9,102.15926848221328
114.7,113.84466742667867
102.85,103.40267704733758
119.9,109.11210061773328
112.9,107.43443589378707
113.35,116.49689108080769
98.32,105.66282187237984
110.85,111.42705013371585
114.1,110.34310662889915
115.1,119.98426869915812
101.4,95.9563434291197
114.45,118.98134033440743
121.65,119.49206233383765
109.6,103.65943648867234
101.2,102.35019629688279
108.1,116.45948865012807
114.0,107.613577765308
109.8,116.24127084729477
101.0,101.15215642286297
113.15,117.32993351036703
94.85,101.44781815687853
119.55,130.60628243632175
117.5,128.55462775832882
110.7,109.30772220941277
114.3,114.01808259588351
111.55,113.72473803398277
102.5,104.97503216663071
113.72,112.89521938564265
116.75,111.25512631405472
115.4,116.8524117487479
117.8,106.76328924537005
109.05,106.76302862217419
109.5,111.49002583123016
103.76,108.86059551718552
108.25,107.79154236084702
119.45,122.95183804754542
108.25,104.8810403936699
113.37,112.62991215924569
128.35,127.34329189106269
126.05,126.50859540555531
108.1,108.42190795653461
120.5,119.67381581685345
116.75,115.65431256242334
109.5,115.60872333445184
120.0,114.6039147922896
121.1,125.88054608241309
117.8,119.34230553937546
114.9,115.10759431989878
116.8,118.69322617253235
121.35,112.24413033049923
113.66,107.5066586428989
110.95,109.13193889647417
104.0,107.82249118121807
105.05,101.08214876870838
111.45,102.64780062065478
108.25,108.3337205142032
110.7,111.19168925037323
108.35,113.11000213161206
108.25,104.36394445098108
119.2,118.32810746872784
114.25,110.57274941522934
118.1,124.37859572141525
106.25,104.03297270846974
115.8,110.75060113363183
115.9,115.84952776051284
115.7,116.58422157687197
101.6,102.93519793742419
119.5,114.76911072977526
114.5,115.93071962488172
115.5,127.71698108071475
113.3,113.2740712022745
106.5,102.56454949238442
107.2,109.13732431852196
115.25,119.16962536113034
114.6,113.39809963233203
104.0,115.03242553453809
118.65,119.95269931677521
114.1,117.85982657824673
119.9,103.97573931838255
112.2,107.70024462792472
114.4,117.08851401188466
114.3,109.72020704668995
110.0,107.8944738052644
113.85,114.74591557373064
115.15,114.60280272650266
108.55,110.6084145865094
110.1,121.74040393142053
127.0,130.63812889789483
121.8,124.19093597083072
110.35,105.98868933734055
105.7,108.30136900493486
119.75,119.67835503203136
102.4,106.01632797838579
105.5,108.76221787779527
112.55,112.12404136823083
108.0,106.90268821745997
112.5,109.28820116908332
117.05,115.42363994607938
109.3,110.20954568600251
110.55,111.72985946880763
107.9,110.05636303288597
106.65,109.48096116968048
111.6375,113.30625862266355
121.5,110.51512712726664
115.55,114.45132364501423
103.25,96.15301018807959
113.1,122.65136884459824
110.9,103.96047514553483
105.05,109.54325748460566
112.0,109.63145624042416
109.5,114.53507401434452
107.5,107.65011622872827
104.35,108.60936158656914
115.55,115.16827549437394
114.9,118.12568975188731
110.4,111.14922241866202
116.35,115.87450049978119
115.6,114.4709085952651
101.25,100.7796564397344
99.75,102.74466644128007
119.2,126.50315300744401
110.15,111.29004575770259
113.35,114.06039873570226
118.3,123.2229726464837
102.1,105.12507515752044
124.3,118.55565986272723
102.65,103.10048502048711
115.4,112.63811624615974
109.8,110.89039963674873
121.2,116.7074106876233
111.95,113.50286830701828
98.995,103.08884846602953
102.05,98.35215313519448
96.6,107.96957183537127
120.0,117.87482292793429
103.15,113.35547174716235
115.15,113.35767503651033
105.8,104.59009028030061
123.0,124.99594146598548
112.2,110.95407114985318
109.8,107.96638070226395
104.9,104.10417416756813
121.4625,116.91282185701093
105.45,104.78448497598409
109.45,114.23834781298514
112.05,109.7426387208858
106.65,101.83433599169511
116.85,109.5423719454065
115.2,112.75179093364085
121.4,120.37475854665504
118.5,116.02627194143354
110.35,114.08827948148985
109.75,114.06361514501431
117.65,116.0594334452234
121.0,129.4216256601744
104.5,105.5785942537349
110.65,111.39373641690662
128.7,113.70958002580618
114.0,111.8143267199082
108.85,110.43381997688415
111.05,111.8036170878656
105.9,106.27850937809526
