altura,altura_predita
114.9,114.75859439664293
115.4,118.50127151186726
113.9,117.27130858745836
109.5,112.2285088283216
128.05,130.28041099307
119.8,115.20338984117669
117.3,113.91685339958796
109.4,107.88804946871758
118.9,118.60401369416437
113.65,114.12643517650174
112.9,109.43626008359284
116.0,112.20456013912245
102.7,106.47709129231028
103.75,106.7376591852767
117.25,114.88227888860469
117.4,116.2645550218406
102.6,103.79823277038331
117.05,112.48806636130405
103.45,106.34821604579619
104.35,104.75117205378287
99.8,105.3062017466324
101.15,103.62095991990208
102.75,102.81502848322526
102.8,103.45874333542115
107.65,105.13500674713333
115.3,115.8140768997833
114.35,114.31325672546069
111.15,112.41185922298506
106.05,109.64806295537954
100.95,103.94400186037338
100.69,104.3241303918108
100.1,99.17198425931082
109.95,111.35097842961581
109.11,107.14699782136226
109.4,110.4670009293489
115.9,112.06808720980425
105.8,104.97585447798961
104.9,104.27541546166644
114.7,114.23294350696708
102.85,104.94420376664972
119.9,120.58505688706063
112.9,110.86479117636824
113.35,111.88734527426078
98.32,100.92398665450915
110.85,110.67194475967676
114.1,111.50127575372048
115.1,116.50601754669111
101.4,101.2841186314231
114.45,117.60355268931997
121.65,117.08628343604835
109.6,105.97260257766689
101.2,104.77877394880102
108.1,113.56729754166065
114.0,114.36716352112794
109.8,112.2520780136638
101.0,103.22889081335013
113.15,113.09384159426362
94.85,97.99917659016465
119.55,121.72687989319215
117.5,119.79009513937017
110.7,110.85004950043
114.3,113.15584369664987
111.55,111.17915503061981
102.5,107.21238603781568
113.72,113.67494672195872
116.75,110.75269125714256
115.4,112.02545703220909
117.8,117.16852117084561
109.05,108.3667829316525
109.5,106.73416543163718
103.76,109.18616551002724
108.25,107.15238310311805
119.45,119.66075207948928
108.25,106.6567730120578
113.37,114.4299922711721
128.35,126.38700817818729
126.05,127.44636851736287
108.1,107.69795543209348
120.5,117.07802207345337
116.75,115.2624984257251
109.5,112.54200390340041
120.0,118.95344836511731
121.1,119.64540894460792
117.8,116.88191603101731
114.9,116.48199704375403
116.8,117.4784114306003
121.35,116.80901252441336
113.66,109.79528350428264
110.95,113.26645852192607
104.0,105.59611771905985
105.05,102.79912017844548
111.45,110.74582949781006
108.25,107.22199963901465
110.7,112.85673334786826
108.35,111.9831475320226
108.25,108.2159381443267
119.2,115.77589238921638
114.25,111.61377908435902
118.1,118.55927330443332
106.25,104.99808858417397
115.8,109.69298122297783
115.9,113.84735502047332
115.7,116.74270335365006
101.6,101.29822145704301
119.5,117.70483844323047
114.5,115.10244121572889
115.5,116.42751785366241
113.3,111.94839407079542
106.5,104.27202256671569
107.2,108.59238004404335
115.25,115.30017318081741
114.6,115.74791015446746
104.0,110.67874213150834
118.65,119.77053719615984
114.1,115.78844810914838
119.9,117.44080569621258
112.2,109.90773945691838
114.4,115.37226442265387
114.3,112.89392533422752
110.0,107.61429440121434
113.85,116.08265071226344
115.15,114.30663253149523
108.55,109.70840993969759
110.1,113.70388677967202
127.0,129.89516133655434
121.8,120.59811237381233
110.35,105.84159199842128
105.7,106.78741467044655
119.75,116.00253104630542
102.4,103.68256051040818
105.5,106.420020557591
112.55,110.6603038337544
108.0,107.0097738701576
112.5,110.68968527748588
117.05,113.97759087000907
109.3,108.48396652436817
110.55,111.05069754131068
107.9,110.0146362230208
106.65,107.89974643486875
111.6375,112.94353007354735
121.5,122.40280204327954
115.55,116.24964729416803
103.25,103.51544916095742
113.1,116.32383593868711
110.9,110.33947268718835
105.05,107.30091080078645
112.0,109.41751470990843
109.5,111.87464883470952
107.5,106.38884383482927
104.35,104.72178591001133
115.55,113.56682377123519
114.9,117.3656510498353
110.4,108.80228695488867
116.35,115.39748406031433
115.6,120.40286995926968
101.25,104.85059807908073
99.75,101.52123707377496
119.2,127.33314755988769
110.15,109.66227439946083
113.35,112.3750405910347
118.3,119.9305971500167
102.1,104.51787905122241
124.3,121.70982282946309
102.65,103.44059537897775
115.4,111.18245934998858
109.8,109.85557625880091
121.2,118.56263561789956
111.95,113.12728578951372
98.995,101.49211411574663
102.05,99.68896823705217
96.6,95.86032588126432
120.0,117.32370666591471
103.15,103.49760277199283
115.15,111.48692174253762
105.8,105.80216737412914
123.0,122.52055000382276
112.2,110.83093810830763
109.8,107.41019247958486
104.9,107.03368793404204
121.4625,117.76573881077655
105.45,106.9112959570638
109.45,110.86242882348847
112.05,111.28248892854435
106.65,102.78688142065177
116.85,114.96772717313046
115.2,111.07306944799164
121.4,120.03867021976792
118.5,113.90156721981135
110.35,111.02291444376624
109.75,111.96728981242927
117.65,117.21187371400814
121.0,124.12278276184198
104.5,104.71826782890031
110.65,111.0509272887963
128.7,128.8960599750148
114.0,111.06458748585544
108.85,109.52247122433347
111.05,108.58219017858305
105.9,106.19898117885464
