altura,altura_predita
109.95,107.98185729980469
113.3,108.2114486694336
109.7,108.3414077758789
113.6,108.65874481201172
108.7,108.23307800292969
111.1,108.71116638183594
104.45,107.89225769042969
108.15,108.27058410644531
121.65,108.86096954345703
125.7,109.01091766357422
113.6,107.90196228027344
117.8,108.774169921875
112.6,108.03710174560547
115.25,108.22962951660156
103.0,107.45523834228516
108.0,107.69384765625
114.55,108.63941192626953
117.05,108.8963623046875
108.35,108.08171081542969
112.5,108.42048645019531
106.6,107.70731353759766
111.4,107.86325073242188
110.2,107.97588348388672
114.4,108.08305358886719
97.65,107.39347839355469
102.2,108.05030059814453
96.6,107.45884704589844
102.05,107.85958862304688
110.2,108.00884246826172
115.5,108.24015808105469
110.5,108.07257843017578
116.0,108.5895004272461
97.3,107.00277709960938
100.65,107.38643646240234
110.8,108.0595474243164
114.4,108.24462127685547
97.8,107.43714904785156
102.9,107.56116485595703
98.1,106.99833679199219
101.15,107.41451263427734
94.7,107.11124420166016
98.3,107.52452850341797
94.55,107.0115737915039
100.55,107.4693832397461
97.4,107.00040435791016
102.45,107.05403900146484
97.2,107.02788543701172
100.6,107.11149597167969
101.3,107.13835906982422
104.8,107.55815124511719
110.4,108.43566131591797
113.95,108.70027160644531
109.35,108.10420989990234
112.65,108.557861328125
107.25,107.89966583251953
109.35,108.20079040527344
101.9,107.96875762939453
104.55,107.90217590332031
96.15,107.05455780029297
99.6,107.58916473388672
95.3,107.00847625732422
98.25,107.33786010742188
93.25,107.02429962158203
98.5,107.00625610351562
105.1,107.92185974121094
107.9,108.23760986328125
101.85,107.09226989746094
107.2,107.69779205322266
103.65,107.81927490234375
107.2,108.13578796386719
110.65,108.11181640625
114.5,108.23481750488281
98.1,106.99642944335938
102.35,107.79344940185547
98.65,107.0785140991211
103.1,107.4236831665039
109.05,108.33679962158203
113.4,108.62674713134766
97.4,107.08755493164062
101.0,107.39856719970703
115.6,108.62449645996094
117.55,108.83982849121094
107.3,107.96961212158203
110.2,108.2487564086914
107.45,107.78919982910156
111.0,108.11241912841797
93.35,107.01561737060547
95.1,107.08016204833984
106.45,107.73123931884766
109.9,108.14100646972656
108.3,107.96456909179688
112.0,108.28189086914062
110.95,108.25589752197266
113.65,108.83938598632812
96.7,107.00150299072266
98.35,107.10765838623047
107.75,108.1675796508789
113.7,108.52677917480469
116.95,108.34247589111328
119.7,108.55252075195312
102.65,107.33464050292969
106.3,107.38673400878906
97.5,107.35591125488281
100.2,107.43632507324219
103.95,107.7322769165039
106.5,108.16638946533203
96.45,107.01136779785156
101.2,107.22257232666016
105.6,107.72149658203125
109.1,108.12934112548828
105.2,108.04935455322266
108.45,108.30842590332031
95.65,107.16305541992188
99.15,107.46904754638672
108.3,108.17790985107422
110.55,108.31876373291016
90.2,107.04853820800781
93.2,107.03315734863281
111.65,108.23909759521484
117.45,108.49051666259766
111.75,108.62400817871094
115.65,108.78373718261719
106.1,108.12313079833984
109.1,108.25711822509766
111.0,108.12278747558594
112.7,108.45863342285156
106.05,107.99085235595703
108.15,108.12472534179688
97.55,107.61354064941406
102.3,107.927001953125
109.15,108.12931823730469
111.85,108.42095184326172
110.95,107.63074493408203
114.0,108.096435546875
109.65,108.0260238647461
114.35,108.08158874511719
109.45,108.2111587524414
117.1,108.48723602294922
105.0,107.34882354736328
107.3,107.70055389404297
102.65,107.02880859375
108.0,107.77718353271484
100.0,108.0743408203125
102.3,108.06226348876953
102.5,107.4316635131836
106.6,107.7930679321289
112.75,108.56587219238281
116.8,108.72205352783203
114.05,108.27140808105469
119.1,108.69266510009766
102.45,107.36241912841797
107.35,107.6694107055664
108.65,108.1673355102539
112.4,108.6205825805664
122.1,108.49028015136719
126.0,108.97030639648438
120.3,108.5978012084961
123.65,108.95637512207031
103.1,107.41532135009766
106.4,107.79029846191406
115.05,108.25187683105469
118.55,108.37537384033203
112.95,108.29789733886719
115.8,108.10951232910156
105.65,107.79977416992188
108.05,108.58380126953125
114.25,108.35625457763672
117.7,108.7024154663086
115.9,108.509521484375
119.05,108.5949935913086
111.6,108.3145523071289
115.05,108.63182830810547
111.25,108.16730499267578
113.8,108.4814453125
110.55,108.53770446777344
115.0,108.69390869140625
114.45,107.87079620361328
117.05,108.25726318359375
109.2,107.70671844482422
111.6,108.24227142333984
106.55,107.64789581298828
109.9,108.04334259033203
98.95,107.32105255126953
102.55,107.91924285888672
97.5,107.00200653076172
102.4,107.33369445800781
106.65,107.45511627197266
109.9,108.00554656982422
103.15,107.52835083007812
106.4,107.81280517578125
106.4,107.8777084350586
110.1,108.1833724975586
103.45,108.08012390136719
107.15,108.40730285644531
101.75,107.77657318115234
105.4,107.9232177734375
114.1,108.2276840209961
116.7,108.48629760742188
109.95,108.01339721679688
112.45,108.24413299560547
113.0,108.40426635742188
115.8,108.76680755615234
101.35,107.3420639038086
