altura,altura_predita
114.9,111.13600000000001
115.4,119.98240000000001
113.9,115.35915000000003
109.5,111.63600000000002
128.05,123.27400000000002
119.8,116.4198
117.3,110.8712
109.4,109.28859999999999
118.9,116.61560000000004
113.65,115.64900000000003
112.9,110.11099999999999
116.0,114.89139999999999
102.7,104.31300000000002
103.75,106.26499999999996
117.25,116.42299999999999
117.4,118.98300000000003
102.6,104.64999999999998
117.05,113.95419999999994
103.45,106.7156
104.35,102.77159999999996
99.8,103.52240000000002
101.15,102.1758
102.75,101.1459
102.8,103.57939999999999
107.65,104.85520000000002
115.3,114.54999999999994
114.35,112.58339999999998
111.15,111.95200000000004
106.05,109.34340000000002
100.95,101.6074
100.69,106.62340000000002
100.1,100.27470000000002
109.95,110.72019999999999
109.11,109.36599999999997
109.4,110.44919999999998
115.9,111.95600000000002
105.8,105.10200000000003
104.9,102.59899999999998
114.7,114.89020000000004
102.85,105.72799999999998
119.9,119.464
112.9,110.51099999999998
113.35,112.675
98.32,99.95039999999999
110.85,110.95199999999998
114.1,110.653
115.1,114.41035000000002
101.4,101.62199999999999
114.45,119.56800000000003
121.65,119.20375000000001
109.6,107.1066
101.2,102.46220000000001
108.1,112.15799999999996
114.0,113.332
109.8,113.01295000000002
101.0,103.34080000000002
113.15,115.98740000000002
94.85,99.29320000000003
119.55,118.594
117.5,119.98549999999997
110.7,109.52300000000001
114.3,113.96230000000006
111.55,111.9004
102.5,105.12659999999997
113.72,116.0514
116.75,112.44840000000002
115.4,113.19775000000003
117.8,115.22439999999999
109.05,111.12779999999995
109.5,107.40699999999998
103.76,104.9
108.25,106.66840000000002
119.45,119.88924999999999
108.25,105.17439999999995
113.37,115.72
128.35,122.45700000000006
126.05,127.50000000000007
108.1,110.08800000000001
120.5,117.26275
116.75,114.91754999999999
109.5,111.3286
120.0,118.77699999999999
121.1,120.60999999999999
117.8,117.23224999999998
114.9,116.52400000000003
116.8,117.50660000000002
121.35,115.44599999999998
113.66,111.1652
110.95,112.302
104.0,104.01520000000002
105.05,101.35870000000001
111.45,111.954
108.25,105.8336
110.7,112.83060000000002
108.35,114.06420000000001
108.25,108.29799999999996
119.2,118.47675000000002
114.25,110.26574999999998
118.1,120.7035
106.25,104.00699999999999
115.8,111.882
115.9,116.5132
115.7,118.89950000000003
101.6,101.9817
119.5,119.48374999999996
114.5,115.43600000000004
115.5,113.3725
113.3,115.32379999999999
106.5,103.45599999999999
107.2,108.84019999999997
115.25,115.86625000000002
114.6,115.50639999999997
104.0,114.23360000000002
118.65,121.19149999999999
114.1,118.6645
119.9,119.04100000000003
112.2,109.57720000000005
114.4,116.28734999999999
114.3,112.412
110.0,108.60200000000005
113.85,115.81100000000002
115.15,114.58890000000002
108.55,110.91820000000006
110.1,112.46900000000004
127.0,127.61099999999996
121.8,122.7005
110.35,109.20800000000001
105.7,105.94199999999996
119.75,117.654
102.4,104.46600000000001
105.5,103.79520000000002
112.55,113.66475000000003
108.0,109.45900000000003
112.5,111.40900000000003
117.05,116.13
109.3,111.58099999999996
110.55,113.14730000000002
107.9,111.8334
106.65,111.456
111.6375,115.32700000000001
121.5,118.55599999999998
115.55,115.40699999999995
103.25,104.7782
113.1,115.2435
110.9,112.48399999999997
105.05,108.12479999999996
112.0,106.73320000000005
109.5,111.3676
107.5,108.48800000000003
104.35,103.82469999999998
115.55,114.80725000000001
114.9,115.637
110.4,107.98120000000003
116.35,116.1364
115.6,119.48500000000001
101.25,103.051
99.75,102.38399999999997
119.2,125.25300000000004
110.15,111.85399999999996
113.35,112.05039999999997
118.3,119.44399999999997
102.1,104.758
124.3,120.19925
102.65,103.84799999999997
115.4,113.97740000000003
109.8,110.6498
121.2,116.55450000000002
111.95,112.085
98.995,98.54059999999998
102.05,100.309
96.6,97.67919999999997
120.0,117.794
103.15,103.33619999999999
115.15,112.36499999999992
105.8,104.13799999999998
123.0,122.75399999999999
112.2,111.19
109.8,109.21019999999999
104.9,105.38
121.4625,118.214
105.45,108.71239999999996
109.45,110.76940000000002
112.05,110.46119999999998
106.65,102.74980000000001
116.85,117.45575
115.2,110.42399999999999
121.4,119.56400000000004
118.5,114.87999999999997
110.35,111.64179999999995
109.75,111.83620000000002
117.65,116.82675000000003
121.0,124.03499999999997
104.5,104.47
110.65,112.758
128.7,124.48700000000004
114.0,112.57599999999998
108.85,108.43239999999994
111.05,110.07600000000006
105.9,104.52300000000001
