altura,altura_predita
114.9,114.42999999999999
115.4,118.13
113.9,116.33000000000001
109.5,111.67
128.05,124.03
119.8,114.324
117.3,114.49000000000001
109.4,108.14200000000001
118.9,115.84
113.65,113.75
112.9,111.01000000000002
116.0,113.47
102.7,104.12
103.75,106.68000000000002
117.25,113.23000000000002
117.4,118.05
102.6,103.96999999999998
117.05,112.71400000000001
103.45,106.77000000000001
104.35,102.77000000000001
99.8,103.85
101.15,103.25999999999999
102.75,103.93999999999998
102.8,103.63
107.65,101.72
115.3,115.69800000000001
114.35,114.748
111.15,111.13
106.05,112.862
100.95,103.77000000000001
100.69,103.13000000000002
100.1,100.124
109.95,112.95
109.11,107.55
109.4,113.11999999999998
115.9,110.34
105.8,107.032
104.9,102.55999999999999
114.7,112.77799999999999
102.85,103.83
119.9,119.22999999999999
112.9,111.582
113.35,114.28000000000002
98.32,102.08999999999999
110.85,112.97999999999999
114.1,110.54
115.1,115.64399999999998
101.4,101.434
114.45,117.66000000000001
121.65,117.42999999999999
109.6,105.53999999999999
101.2,103.67999999999999
108.1,113.80999999999999
114.0,113.35
109.8,113.91
101.0,103.05
113.15,114.854
94.85,101.524
119.55,118.26000000000002
117.5,120.42
110.7,108.64200000000001
114.3,114.05
111.55,111.56999999999998
102.5,105.7
113.72,113.104
116.75,112.43200000000002
115.4,113.99000000000001
117.8,115.55
109.05,110.602
109.5,108.59199999999998
103.76,110.752
108.25,106.80999999999999
119.45,119.25999999999999
108.25,104.94000000000001
113.37,112.854
128.35,122.84
126.05,123.3
108.1,106.33999999999999
120.5,117.38000000000002
116.75,117.18000000000002
109.5,111.59400000000001
120.0,118.83
121.1,119.91
117.8,117.88
114.9,116.87
116.8,117.38
121.35,114.29
113.66,112.27000000000001
110.95,113.11999999999998
104.0,104.98000000000002
105.05,102.84
111.45,111.37
108.25,108.17999999999999
110.7,111.22
108.35,112.88000000000002
108.25,107.38
119.2,117.47
114.25,111.69000000000001
118.1,119.74000000000001
106.25,103.91000000000001
115.8,111.28
115.9,115.31000000000002
115.7,115.33999999999999
101.6,102.82000000000001
119.5,117.93999999999998
114.5,116.17999999999999
115.5,117.28
113.3,113.45
106.5,104.47
107.2,108.15
115.25,116.16
114.6,112.96999999999998
104.0,112.80999999999999
118.65,120.4325
114.1,117.14000000000001
119.9,116.4
112.2,109.43999999999998
114.4,114.53
114.3,112.16749999999999
110.0,106.88999999999999
113.85,114.49000000000001
115.15,113.35
108.55,110.04
110.1,114.5875
127.0,123.7
121.8,121.09
110.35,104.78
105.7,107.30999999999999
119.75,115.52000000000001
102.4,105.17
105.5,106.23000000000002
112.55,114.11000000000001
108.0,107.29
112.5,110.15
117.05,114.86749999999999
109.3,110.21000000000001
110.55,110.87
107.9,112.41000000000001
106.65,108.67999999999999
111.6375,113.43000000000002
121.5,117.75999999999999
115.55,114.89000000000001
103.25,103.16000000000001
113.1,118.37249999999999
110.9,112.74999999999997
105.05,108.80999999999999
112.0,110.3
109.5,112.94000000000001
107.5,106.25
104.35,105.45
115.55,113.98999999999998
114.9,116.2
110.4,112.6
116.35,116.80999999999999
115.6,119.12
101.25,105.22999999999999
99.75,103.19000000000001
119.2,124.42999999999999
110.15,113.59
113.35,111.71
118.3,119.59
102.1,106.05
124.3,121.1
102.65,104.08
115.4,113.64000000000001
109.8,110.85
121.2,118.61000000000001
111.95,112.02000000000001
98.995,102.38
102.05,101.4
96.6,99.449
120.0,118.47250000000001
103.15,105.75999999999999
115.15,113.35999999999999
105.8,106.78999999999999
123.0,121.42999999999999
112.2,110.88
109.8,107.44000000000001
104.9,107.57000000000001
121.4625,119.1
105.45,106.34
109.45,111.06000000000002
112.05,112.46000000000001
106.65,102.17999999999999
116.85,114.84750000000001
115.2,113.03
121.4,120.6025
118.5,115.25
110.35,113.27000000000001
109.75,111.45750000000001
117.65,117.3125
121.0,121.83000000000001
104.5,105.77000000000001
110.65,110.16999999999999
128.7,123.34
114.0,113.68000000000002
108.85,109.89000000000001
111.05,109.29
105.9,107.0
