altura,altura_predita
109.95,110.87605920142738
113.3,113.146609051587
109.7,113.13559357086476
113.6,115.60846719591348
108.7,112.58982749065183
111.1,114.40270791055747
104.45,106.86980885723725
108.15,110.95185092515581
121.65,115.97991892436468
125.7,112.77992046584866
113.6,108.9296556605083
117.8,113.7934030864453
112.6,109.66316480046095
115.25,113.78844831457553
103.0,102.56454704172714
108.0,106.59827595721087
114.55,112.9881340516733
117.05,113.70950806568293
108.35,105.84918027242509
112.5,113.42226536356763
106.6,104.54287910259396
111.4,107.87078260134369
110.2,108.1396942654442
114.4,111.40304810539902
97.65,99.23303033702902
102.2,103.90717589427246
96.6,100.77702699486697
102.05,104.20828874423388
110.2,109.82283741147675
115.5,113.53344722354927
110.5,109.30793524468898
116.0,115.92198770503848
97.3,97.71993600247228
100.65,100.42176929110936
110.8,106.4012754400422
114.4,112.38794368792949
97.8,100.762450284631
102.9,103.36959919158568
98.1,97.67413764604707
101.15,102.64245113102191
94.7,98.88913934525084
98.3,102.14325795981468
94.55,96.7298585803806
100.55,101.32100493951707
97.4,97.87733953643371
102.45,98.38680613582085
97.2,97.96271358765408
100.6,99.39305914360163
101.3,98.15904360352688
104.8,103.65086039281906
110.4,109.81476034313059
113.95,111.7992967754223
109.35,109.87502140282564
112.65,113.43071018888024
107.25,107.96656696908666
109.35,111.21800919506306
101.9,106.45268392749401
104.55,107.74209425912883
96.15,96.97766180820888
99.6,101.53710194330671
95.3,98.87493890156478
98.25,103.14315282145574
93.25,97.6658706734784
98.5,97.21222370417293
105.1,106.98225172480116
107.9,109.60306084257178
101.85,100.41313855172534
107.2,106.9057881590086
103.65,106.04094341176071
107.2,108.84550195638447
110.65,107.86832904069546
114.5,110.01291817961942
98.1,98.61116478892933
102.35,104.65768053007453
98.65,97.29524679017082
103.1,100.86480273121126
109.05,108.73913022676345
113.4,111.73724994697889
97.4,98.59144927939815
101.0,102.05394282162555
115.6,115.77925826183426
117.55,116.20975258165566
107.3,106.04746294939164
110.2,108.86400993027866
107.45,108.43366439297981
111.0,111.4038736852108
93.35,97.35393647952722
95.1,97.3719840661073
106.45,104.97647014806591
109.9,109.81902693866954
108.3,107.52920476591065
112.0,109.80999877360631
110.95,110.18743959045729
113.65,114.59335106115053
96.7,97.46020197493236
98.35,98.57510163152672
107.75,112.41803120359589
113.7,116.33779581329436
116.95,113.67772528092327
119.7,115.31937241463531
102.65,100.52420997516616
106.3,102.9971993659933
97.5,98.61869672050796
100.2,100.37902594937728
103.95,109.1841996756065
106.5,112.67355544251515
96.45,96.73766234800588
101.2,98.67071397787238
105.6,108.88571935183931
109.1,110.9635597548493
105.2,108.29102344123925
108.45,110.9673875596662
95.65,97.64721672468401
99.15,100.67720773330132
108.3,108.53879020161763
110.55,112.03725083506707
90.2,98.6413708792714
93.2,97.5859526335145
111.65,112.34384477805767
117.45,113.56043542375012
111.75,115.67278385137715
115.65,116.60644415464498
106.1,106.23114433383543
109.1,107.93075115905292
111.0,108.98516340390698
112.7,112.15498212549747
106.05,107.5359997594828
108.15,109.84287072569873
97.55,100.53179233478748
102.3,104.5372989172466
109.15,108.94235514250425
111.85,112.26628572409405
110.95,105.59771953175945
114.0,110.11811171953131
109.65,108.52855635260663
114.35,110.64038894991026
109.45,110.92223126148338
117.1,113.45661178920375
105.0,105.39983705878569
107.3,106.381632241598
102.65,101.1463550713479
108.0,106.27142512700864
100.0,104.97825524407693
102.3,106.76892025800174
102.5,102.32959356633684
106.6,105.43922304045155
112.75,114.59241616888832
116.8,116.65470655645716
114.05,113.63329147030406
119.1,116.42815116687181
102.45,99.44828769753518
107.35,104.51243706075728
108.65,109.3910104227399
112.4,112.63743341522736
122.1,114.80340995625254
126.0,113.98160217080004
120.3,114.98677337313754
123.65,113.3680704243737
103.1,101.01065948123697
106.4,106.16284439326658
115.05,113.39854969141986
118.55,115.35187518056992
112.95,111.49734708047036
115.8,113.59829647103419
105.65,106.31570281009307
108.05,111.19333765111621
114.25,113.64161238265025
117.7,116.79902385899861
115.9,115.69264192500624
119.05,116.63271156699932
111.6,112.38165774177905
115.05,115.17714688844026
111.25,110.96317508574717
113.8,113.4993314573566
110.55,113.03043295280321
115.0,115.10082330585954
114.45,111.39462791945954
117.05,114.52804063139031
109.2,105.11895073079559
111.6,108.28013701374398
106.55,108.924059769747
109.9,112.24293900708933
98.95,98.74060572790054
102.55,104.39042232245727
97.5,96.52997832476399
102.4,99.15500543720528
106.65,107.6714451037553
109.9,109.35876690411656
103.15,102.07541521936542
106.4,105.47453758150372
106.4,108.38052292001589
110.1,111.58334589460769
103.45,106.50924743626136
107.15,110.31662489887441
101.75,102.31893757973677
105.4,105.88413581334434
114.1,111.79616854643142
116.7,114.66183514117698
109.95,106.79054645972396
112.45,108.8592412073922
113.0,114.07358269007824
115.8,117.18764904444886
101.35,99.50081610854933
105.05,102.00680615085207
109.95,103.25121319313415
112.35,108.87869410066638
110.6,108.46075682133913
113.45,112.29846009041812
110.05,111.43515229357013
114.3,114.1321758330158
96.05,97.38249739029052
99.6,99.32535076245827
113.85,112.91057559121631
117.55,116.91007226807108
109.65,109.45510537120677
112.85,113.16408416521475
109.25,110.61490743978364
113.4,113.40958285023706
108.2,106.37286037612283
111.1,111.26382736034628
101.3,99.62818656552228
104.8,102.94881058412737
101.8,103.24802203113259
105.0,106.62040558076652
109.15,110.50048026483871
113.2,113.35579388352483
109.95,110.50731582154587
112.95,112.12971143887447
101.05,105.93248923303732
103.0,107.97262003057841
113.95,114.0226735539997
117.95,117.93988813138525
108.4,110.69734159164099
112.4,114.31281883160501
113.9,112.1208705659466
118.0,115.81857907716261
106.3,104.10437539770734
110.8,108.7127892888225
110.1,109.17158604651127
113.35,113.19429649912264
109.15,109.55740514445768
112.0,111.2087157728899
104.6,102.88837541111673
107.95,105.41412911946067
109.1,111.08257238687487
111.9,112.2021740570897
110.85,109.8462521574133
112.4,111.59713789732174
102.85,104.27219587989185
105.6,108.44422098603495
104.3,109.55253364799127
107.4,113.3212669833257
122.1,117.31947855488318
125.3,114.54276129421083
116.3,116.47136773237398
119.55,117.51523368855739
104.7,101.21580310081116
108.6,104.59835967687586
102.15,101.913852923737
105.3,103.96431603579587
114.3,111.66221235364164
117.5,114.73086727007365
97.2,98.53537255782729
101.0,101.47479010910276
100.75,103.55058510233592
104.65,105.76713668906959
107.45,105.11030883037682
111.05,109.75960307748832
103.75,101.61146396948767
106.2,104.92507718797125
108.75,106.34046614036257
111.2,109.40440421899244
110.7,109.62884528568334
114.15,112.80315072788765
104.6,102.00012410914002
107.75,107.52057885227273
105.2,106.02363397574622
109.2,109.33414762802335
102.05,104.81558750980332
106.2,109.64490872989731
100.7,103.49939246421029
103.8,105.40702330512123
107.65,108.6267696395749
109.95,111.9836659513523
113.65,113.8763150286222
118.9,114.82954837682676
109.95,110.67250316713306
113.4,113.81778167778143
96.8,98.84799751294715
101.45,101.91342442483595
109.05,112.87236145623967
110.15,114.98791685070722
104.9,106.3106083509888
110.1,109.15555284710283
99.6,102.58321217198193
101.9,105.33640844183739
105.6,104.72613727244128
110.7,108.12099824527554
104.8,107.01385227285827
107.4,110.00552461233247
99.4,99.58979114922707
103.25,105.15519086808206
99.75,99.70963803592566
103.25,103.44156271248283
109.75,108.38981865926274
113.05,111.8575621960033
110.1,111.56668531806369
112.75,114.08692181495016
104.65,102.55390330020587
108.9,107.79179989602302
110.15,110.5564996358671
114.1,113.78813417899714
109.85,113.63644761267989
113.8,117.30723953835873
95.7,98.66771156547225
99.0,102.6585486543608
95.55,97.82639679674985
98.25,99.40514933131642
112.85,113.1649416445217
116.4,111.93986872399132
102.75,104.02504169748104
108.4,108.66470096436237
108.0,108.30299977653436
111.4,109.89343677213603
113.0,114.66875756721278
115.6,118.13205813487376
97.55,98.91151644482616
101.05,102.9333533136589
118.95,117.13850879096985
121.8,118.40107245108987
95.45,98.10661120405457
99.7,100.81362647838287
110.6,106.47643019571188
113.6,109.6696153510932
103.45,105.051842521955
108.35,108.69789479834382
115.55,111.56040474837437
118.85,116.56775861370453
106.8,107.49596422883745
109.6,111.91390067569324
94.45,98.01768152796433
98.2,98.48610690706813
96.55,98.10652213815025
101.1,98.30147892019512
91.3,100.92564573152947
95.0,98.98292360894465
114.55,112.58577483017139
117.95,116.23276894917855
99.0,101.78402000966977
102.4,104.14399164885099
108.95,107.43498502412328
114.35,109.69452823739682
98.25,99.86786506338896
102.35,103.18636363945267
117.1,116.97799507057162
121.35,118.40387498822464
105.5,104.23257374019055
109.75,110.59252386820701
103.5,100.99509970284588
107.1,105.84529946672623
99.4,99.20690202515098
103.1,106.2769939988279
115.8,114.02095756851918
120.15,115.54078163555545
100.2,100.75032118375759
103.5,105.84847462625014
103.2,103.6567550319908
107.3,109.59904970041428
106.05,106.2869056719259
109.85,109.14602602049551
100.2,97.36350767625443
104.8,100.33125697181138
111.9,109.4656851228979
115.3,115.18732208007293
108.55,105.83883834806204
112.5,109.78320552272183
116.15,115.20147649088057
119.8,118.16259523093929
111.45,108.77852769267787
115.9,111.93885585300261
104.7,106.63244228037955
108.75,109.33372701030592
104.95,106.64993653226101
108.2,111.29600722362667
112.0,111.65110673809973
114.8,114.5794191940359
116.55,117.59307542835502
