altura,altura_predita
109.95,106.53410341862585
113.3,109.29799777618824
109.7,113.34609911120124
113.6,117.58283911044202
108.7,112.49173948279397
111.1,116.41521168393741
104.45,107.11793855375947
108.15,112.05536396781262
121.65,118.86990976684532
125.7,125.36407629257046
113.6,108.33119960591632
117.8,117.93344978994115
112.6,106.53406247697684
115.25,111.54000375461368
103.0,102.85043111452751
108.0,105.07292909296268
114.55,115.71783344185828
117.05,119.31864996538151
108.35,109.18080175427295
112.5,114.24736845764656
106.6,105.03078942740754
111.4,107.15966606747007
110.2,107.41541157562479
114.4,109.65775854132875
97.65,102.28362775727643
102.2,106.65519621676293
96.6,102.72748100116158
102.05,105.19403351106871
110.2,108.2939716165179
115.5,113.06900264110777
110.5,108.93733324331744
116.0,115.88449363925095
97.3,97.201148250687
100.65,101.87013939129145
110.8,109.53109908508284
114.4,110.87733361003207
97.8,102.72513944033967
102.9,103.79077869126827
98.1,97.72102816574936
101.15,102.54836021564698
94.7,99.65444992662539
98.3,103.15092763822022
94.55,96.69135651616367
100.55,103.02996880201603
97.4,96.90969939349065
102.45,99.81634607099512
97.2,98.33557211752424
100.6,99.88677648087176
101.3,98.98031662623778
104.8,103.471782626167
110.4,113.04902585929253
113.95,116.75488747046873
109.35,108.91542374306547
112.65,113.5363582473154
107.25,106.99590866689087
109.35,111.12618760070642
101.9,104.88891989950392
104.55,107.7277807244458
96.15,97.4626909231049
99.6,103.33699759121826
95.3,97.57815805473514
98.25,99.80380332968294
93.25,92.48653077728925
98.5,95.7038971547211
105.1,107.10414666344042
107.9,110.08800926963033
101.85,99.93625104706722
107.2,105.0728951670425
103.65,106.22684554418923
107.2,108.85997535974238
110.65,108.68282735577121
114.5,111.31091180049351
98.1,96.46635119184958
102.35,104.83916836152518
98.65,99.10387267249853
103.1,102.99319893864082
109.05,110.8385855792554
113.4,114.81181381044915
97.4,99.49146474165514
101.0,101.60139522504258
115.6,115.12430183050917
117.55,119.82641837484078
107.3,106.69613351464736
110.2,110.21225122511382
107.45,105.75903197745495
111.0,108.34405250574906
93.35,94.54558567961428
95.1,99.14848954520049
106.45,105.60115488075122
109.9,110.16633991628802
108.3,106.90785812274086
112.0,109.29796137871988
110.95,108.69679414855189
113.65,117.71112542776265
96.7,93.04949479648887
98.35,100.04718529326254
107.75,109.12415322450806
113.7,113.70884431495497
116.95,112.39003761229272
119.7,114.39908790153815
102.65,101.41618272752385
106.3,102.99322589494986
97.5,100.82859989781721
100.2,102.50382865335462
103.95,105.38527723795721
106.5,109.692516854881
96.45,97.74534203413221
101.2,100.21419449752023
105.6,105.1546567548006
109.1,108.21681707589669
105.2,107.64452248517985
108.45,109.22174979356166
95.65,98.47491588085634
99.15,100.97477593604359
108.3,109.33050925105775
110.55,111.72747739353349
90.2,91.57831292748692
93.2,95.06353154470105
111.65,112.53780476764575
117.45,114.72637530481661
111.75,114.28026659852121
115.65,117.69562922040339
106.1,108.2933993673337
109.1,110.03761953383297
111.0,108.0997903931538
112.7,112.27400623176717
106.05,106.80701931489317
108.15,108.780392634322
97.55,103.57741811043425
102.3,106.23465023270637
109.15,109.10933999706373
111.85,113.04883697688265
110.95,104.92077374390844
114.0,109.57694211010524
109.65,107.43585494945712
114.35,108.45050341861625
109.45,112.88125720934259
117.1,117.06031890019386
105.0,102.52444278518242
107.3,104.74918449224687
102.65,98.96537911484965
108.0,105.54302927851658
100.0,106.26469268199877
102.3,108.24179057711225
102.5,102.26831334657513
106.6,104.65575225952885
112.75,114.62429060368642
116.8,116.75226080684567
114.05,112.5508203965676
119.1,117.81679035191738
102.45,101.19225549245539
107.35,105.23016225487088
108.65,109.73297502765895
112.4,114.58584749007876
122.1,114.33311070930326
126.0,121.57627728720063
120.3,115.50322699003493
123.65,120.57651139652283
103.1,102.28384459533736
106.4,106.03283474630624
