altura,altura_predita
114.9,118.55999999999999
115.4,117.595
113.9,116.71000000000001
109.5,113.58999999999999
128.05,121.1
119.8,115.239
117.3,112.79
109.4,105.01499999999999
118.9,115.74399999999999
113.65,112.42699999999999
112.9,106.455
116.0,114.82900000000002
102.7,103.197
103.75,105.10499999999999
117.25,115.47
117.4,117.6
102.6,104.75999999999999
117.05,112.049
103.45,105.90599999999999
104.35,101.309
99.8,101.197
101.15,102.042
102.75,100.877
102.8,102.78699999999999
107.65,100.80199999999999
115.3,113.679
114.35,112.90599999999999
111.15,113.63499999999999
106.05,110.987
100.95,101.49199999999999
100.69,101.565
100.1,101.592
109.95,109.63600000000001
109.11,106.425
109.4,106.94000000000001
115.9,112.10499999999999
105.8,104.875
104.9,102.47200000000001
114.7,112.31500000000001
102.85,104.37
119.9,118.22500000000002
112.9,108.626
113.35,112.79
98.32,101.17999999999999
110.85,110.035
114.1,111.082
115.1,115.78999999999999
101.4,101.79699999999998
114.45,121.63000000000002
121.65,118.76000000000002
109.6,105.33
101.2,102.022
108.1,115.26500000000001
114.0,117.43999999999998
109.8,113.522
101.0,101.30699999999999
113.15,116.33400000000002
94.85,101.332
119.55,119.44500000000001
117.5,121.36999999999998
110.7,111.56700000000001
114.3,114.66199999999999
111.55,111.601
102.5,104.002
113.72,115.672
116.75,111.051
115.4,112.356
117.8,116.73499999999999
109.05,107.71100000000001
109.5,105.005
103.76,108.88600000000001
108.25,103.11399999999999
119.45,120.57000000000001
108.25,104.165
113.37,113.072
128.35,120.45500000000001
126.05,121.345
108.1,105.92999999999999
120.5,117.72999999999999
116.75,117.73000000000002
109.5,113.36300000000001
120.0,121.75
121.1,120.325
117.8,117.56200000000001
114.9,116.60999999999999
116.8,117.165
121.35,119.455
113.66,111.66499999999999
110.95,115.26500000000001
104.0,102.03699999999999
105.05,100.857
111.45,115.215
108.25,102.64099999999999
110.7,112.98600000000002
108.35,112.01499999999999
108.25,109.39000000000001
119.2,118.68500000000002
114.25,111.825
118.1,121.78625
106.25,104.44950000000001
115.8,109.12
115.9,114.80999999999999
115.7,117.99125000000001
101.6,102.15950000000001
119.5,120.345
114.5,116.60125000000001
115.5,116.575
113.3,115.15
106.5,103.32000000000001
107.2,110.21
115.25,116.25999999999999
114.6,116.69500000000001
104.0,112.975
118.65,122.65125
114.1,118.46124999999999
119.9,119.375
112.2,108.85
114.4,116.38000000000002
114.3,114.00999999999999
110.0,106.66
113.85,116.43999999999998
115.15,115.05499999999999
108.55,108.225
110.1,118.39500000000001
127.0,121.54124999999999
121.8,122.01999999999998
110.35,106.39000000000001
105.7,105.93999999999998
119.75,118.63125
102.4,103.79450000000001
105.5,108.17999999999999
112.55,112.78500000000001
108.0,105.71
112.5,112.18499999999999
117.05,116.65
109.3,108.725
110.55,112.05999999999999
107.9,110.26500000000001
106.65,107.08500000000001
111.6375,117.64625000000001
121.5,120.045
115.55,116.49624999999999
103.25,103.8
113.1,118.21
110.9,114.91999999999999
105.05,104.16499999999999
112.0,107.03
109.5,112.595
107.5,103.8145
104.35,102.93500000000002
115.55,115.745
114.9,116.59624999999998
110.4,105.595
116.35,116.85
115.6,119.55500000000002
101.25,102.97949999999999
99.75,102.93999999999998
119.2,121.22999999999999
110.15,110.63499999999999
113.35,113.175
118.3,120.285
102.1,103.085
124.3,120.86500000000001
102.65,104.73949999999999
115.4,112.02000000000001
109.8,109.75999999999999
121.2,118.10999999999999
111.95,110.285
98.995,103.25999999999999
102.05,103.035
96.6,102.5195
120.0,119.60499999999999
103.15,104.69499999999998
115.15,112.10499999999999
105.8,103.80449999999999
123.0,121.875
112.2,111.035
109.8,105.89500000000001
104.9,104.95450000000001
121.4625,120.62
105.45,107.72
109.45,109.325
112.05,110.425
106.65,101.7145
116.85,119.29375
115.2,110.625
121.4,122.40125
118.5,114.33
110.35,110.62
109.75,111.25
117.65,117.15499999999997
121.0,122.39125000000001
104.5,103.32449999999999
110.65,112.375
128.7,120.22124999999998
114.0,111.38500000000002
108.85,106.725
111.05,108.06500000000001
105.9,103.495
