altura,altura_predita
108.3,109.65634155273438
114.9,113.76702880859375
115.4,113.83663940429688
113.9,112.32279968261719
109.5,110.65673065185547
128.05,119.24410247802734
119.8,116.53556823730469
117.3,115.0964584350586
109.4,110.24197387695312
118.9,116.68841552734375
113.65,113.26056671142578
112.9,112.15210723876953
116.0,114.55561065673828
102.7,106.65899658203125
103.75,106.29159545898438
117.25,114.81365203857422
117.4,115.92487335205078
102.6,105.89237976074219
117.05,114.40400695800781
103.45,106.70094299316406
104.35,106.34709930419922
99.8,104.53671264648438
101.15,105.52583312988281
102.75,106.76053619384766
102.8,105.82069396972656
107.65,108.29165649414062
115.3,114.01786041259766
114.35,113.46744537353516
111.15,111.45855712890625
106.05,108.31575012207031
100.95,105.32380676269531
100.69,104.38856506347656
100.1,104.51641845703125
109.95,110.2284927368164
109.11,109.94444274902344
109.4,109.94842529296875
115.9,114.5674819946289
105.8,106.89210510253906
104.9,107.3990249633789
114.7,113.67414855957031
102.85,105.81668090820312
119.9,116.8153305053711
112.9,111.61444091796875
113.35,112.22371673583984
98.32,104.41447448730469
110.85,111.32112884521484
114.1,112.9708480834961
115.1,114.03743743896484
111.6,112.41548919677734
105.05,108.2021484375
101.4,104.60340118408203
114.45,113.54835510253906
121.65,117.71688842773438
109.6,109.45504760742188
101.2,105.87321472167969
108.1,109.60263061523438
110.15,110.7056884765625
114.0,111.17626190185547
109.8,110.92240905761719
101.0,104.99419403076172
113.15,112.26318359375
94.85,104.70775604248047
111.1,111.41120147705078
105.4,108.12662506103516
106.2,108.4803237915039
119.55,116.12718963623047
117.5,115.31678771972656
110.7,112.09883117675781
107.9,109.3127212524414
116.35,115.0940933227539
108.32,109.55438995361328
114.3,113.67544555664062
111.55,110.45779418945312
102.5,106.72894287109375
113.72,113.02445983886719
116.75,114.05166625976562
111.95,111.44844818115234
115.4,114.26701354980469
110.1,111.28919219970703
117.8,116.42290496826172
109.05,110.1924057006836
109.5,110.22223663330078
103.76,107.04865264892578
108.1,109.49495697021484
108.25,109.44792175292969
119.45,116.0982437133789
109.9,110.7536392211914
108.25,110.08921813964844
113.37,113.35717010498047
128.35,119.24386596679688
126.05,119.54643249511719
108.1,109.55404663085938
120.5,116.80882263183594
116.75,115.7379150390625
109.5,111.26802062988281
116.1,113.87602996826172
120.0,116.5999984741211
121.1,117.3323974609375
117.8,114.81645965576172
114.9,114.04402160644531
116.8,114.6949462890625
121.35,116.3482894897461
113.66,113.02537536621094
110.95,111.42032623291016
104.0,107.04376220703125
105.05,106.31290435791016
111.45,111.54359436035156
108.25,109.58361053466797
110.7,111.55150604248047
108.35,110.03945922851562
108.25,108.46968841552734
119.2,116.52539825439453
107.8,109.46214294433594
114.25,113.5372543334961
100.2,104.76597595214844
118.1,115.39979553222656
106.2,107.71188354492188
106.25,108.54832458496094
109.15,110.08152770996094
115.8,113.23043823242188
97.2,104.47992706298828
115.9,113.866943359375
115.7,114.34104919433594
101.6,105.02948760986328
106.0,108.091552734375
119.5,116.62354278564453
114.5,113.63024139404297
115.5,113.59395599365234
113.3,112.52176666259766
106.5,108.47055053710938
107.2,108.38951873779297
115.25,113.40141296386719
114.6,113.60124206542969
119.3,116.69810485839844
104.0,107.18614959716797
120.3,116.69956970214844
118.65,116.75257873535156
114.1,113.09288787841797
119.9,116.61042022705078
102.5,105.43390655517578
112.2,112.06269073486328
114.4,113.93415832519531
114.3,113.11729431152344
110.0,110.18486022949219
113.85,112.98695373535156
115.15,113.41293334960938
108.55,109.30307006835938
110.1,110.14181518554688
117.75,115.16059875488281
127.0,119.51220703125
121.8,117.42343139648438
110.35,110.71849822998047
105.7,108.7905502319336
117.05,115.21163940429688
119.75,116.70501708984375
102.4,105.86177825927734
105.5,108.19920349121094
112.55,112.5193862915039
108.0,109.57351684570312
112.5,112.80329132080078
117.05,114.2821044921875
109.3,110.28409576416016
110.55,111.57901000976562
107.9,109.35060119628906
106.65,107.8212661743164
112.75,111.49815368652344
111.6375,111.9357681274414
121.5,116.8574447631836
113.85,112.34054565429688
114.05,112.63069915771484
115.55,113.8106689453125
103.25,106.47469329833984
113.1,111.79830932617188
110.9,111.5775146484375
105.05,106.90509796142578
112.0,111.94131469726562
109.5,110.3509292602539
107.5,107.26616668701172
104.35,108.07454681396484
115.55,113.58145904541016
114.9,113.50585174560547
110.4,110.96589660644531
116.35,114.32147216796875
115.6,113.9456787109375
101.25,104.78876495361328
99.75,104.7151870727539
119.2,115.68585968017578
110.15,110.45780944824219
113.35,112.58329010009766
118.3,115.25601196289062
102.1,105.86617279052734
124.3,118.82828521728516
110.75,110.53096771240234
102.65,104.5035171508789
115.4,114.01409912109375
109.8,110.52528381347656
121.2,116.9913330078125
111.95,111.37014770507812
98.995,104.3752670288086
102.05,105.87313079833984
96.6,104.59449005126953
120.0,116.70457458496094
103.15,107.25056457519531
115.15,113.96299743652344
105.8,106.8834228515625
123.0,117.97163391113281
112.2,111.28801727294922
109.8,109.5135726928711
104.9,107.46956634521484
121.4625,117.3520278930664
105.45,107.91865539550781
109.45,109.93791198730469
112.05,111.3900375366211
106.65,108.28214263916016
116.85,115.14006805419922
115.2,113.03778076171875
121.4,117.31263732910156
118.5,115.11763763427734
110.35,110.72236633300781
109.75,110.5591812133789
117.65,114.56559753417969
121.0,117.4666748046875
104.5,106.32891845703125
110.65,110.6749038696289
128.7,119.24040985107422
114.0,113.07524871826172
108.85,110.40530395507812
111.05,111.54949188232422
105.9,108.08243560791016
